# PORT M2 port m2 NEW DECISION OBJECTS — joint (member x delay) ranking, rank-then-gate-verify, optimal stopping (E3-E7 develop, E8 one blind read) (lane=port-m2-newobj; version=PORT-M2-NEWOBJ-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# THE FULL SWEEP BEHIND TRUE_CAUSAL_STATE.tsv: 66 policies x 8 score columns, 5 seeds, all-session denominators, in-sweep shuffled null on every cell.
# THE LEVEL FAMILIES (TAU x7, OCCUPANCY x3) RUN HERE FOR THE FIRST TIME ON PROPERLY-FITTED CALIBRATED TARGETS.  They were absent from ARRIVAL_FITTED.tsv because the fitted score columns existed only on eval rows, so their training-block reference was all-NaN and both families returned empty seat lists that were then silently dropped.
# S_TABPFN is in the column set on purpose: it is the only score with calibrated GLOBAL discrimination, which is the shape a level rule eats, and its earlier dismissal was measured against the within-cell objective the leak audit voided.
# THE LEAKY SECRETARY FAMILY IS DELIBERATELY ABSENT.  It is void, and carrying it would only widen the search-adjusted null the honest arms have to clear.
# SECDECL's grid is EXTENDED DOWNWARD (f from 0.05) because the era diagnosis says the cell's best arrives at ~26% of the phase clock.  The old grid began at 0.25 — at its own boundary.
mode	era	criterion	score_column	family	policy	n_seeds	usd_per_session_ALL	sd_usd	ci_lo	ci_hi	n_trades_total	n_firing_sessions	n_era_sessions	usd_per_trade	top5_trade_share_of_pnl	shuffled_null	causal_oracle	capture_of_causal_oracle
inner	E5	BINDING	A_EV_CAL	SECDECL	SECDECL_0.35_0.65	5	-27.52	33.15	-101.7	46.65	782.6	378.0	379	-13.54	0.076	-47.75	2021.0	-0.0136
inner	E5	BINDING	A_EV_CAL	SECDECL	SECDECL_0.35_0.75	5	-25.8	27.95	-100.7	49.09	759.0	377.8	379	-12.99	0.079	-68.87	2021.0	-0.0128
inner	E5	BINDING	A_EV_CAL	SECDECL	SECDECL_0.35_0.9	5	-27.62	15.06	-99.65	44.41	696.6	375.4	379	-15.04	0.087	-66.1	2021.0	-0.0137
inner	E5	BINDING	A_EV_CAL	SECNHAT	SECNHAT_0.05	5	9.64	3.56	-90.1	109.39	701.0	377.4	379	5.23	0.095	-44.64	2021.0	0.0048
inner	E5	BINDING	A_EV_CAL	SECNHAT	SECNHAT_0.1	5	-0.4	34.16	-91.32	90.51	663.8	373.0	379	-0.19	0.095	-65.11	2021.0	-0.0002
inner	E5	BINDING	A_EV_CAL	SECNHAT	SECNHAT_0.15	5	-30.09	6.96	-115.2	55.02	608.6	366.0	379	-18.72	0.098	-36.43	2021.0	-0.0149
inner	E5	BINDING	A_EV_CAL	SECNHAT	SECNHAT_0.25	5	-30.47	11.74	-106.41	45.47	524.2	347.4	379	-22.21	0.116	-34.06	2021.0	-0.0151
inner	E5	BINDING	A_EV_CAL	SECNHAT	SECNHAT_0.4	5	-33.3	21.35	-97.16	30.55	414.4	303.6	379	-30.7	0.147	-24.72	2021.0	-0.0165
inner	E5	BINDING	A_EV_CAL	SECNHAT	SECNHAT_0.6	5	-25.07	11.88	-74.36	24.22	279.0	227.2	379	-34.03	0.196	-24.92	2021.0	-0.0124
inner	E5	BINDING	A_EV_CAL	SECTIME	SECTIME_0.05	5	7.92	18.38	-94.99	110.84	707.8	378.6	379	4.18	0.082	-57.59	2021.0	0.0039
inner	E5	BINDING	A_EV_CAL	SECTIME	SECTIME_0.1	5	-23.24	19.38	-120.98	74.5	688.8	378.2	379	-12.83	0.091	-58.99	2021.0	-0.0115
inner	E5	BINDING	A_EV_CAL	SECTIME	SECTIME_0.15	5	0.2	27.8	-89.95	90.34	670.4	375.6	379	0.07	0.094	-69.75	2021.0	0.0001
inner	E5	BINDING	A_EV_CAL	SECTIME	SECTIME_0.25	5	-19.11	16.09	-94.88	56.67	582.0	360.2	379	-12.43	0.089	-37.56	2021.0	-0.0095
inner	E5	BINDING	A_EV_CAL	SECTIME	SECTIME_0.4	5	-40.85	14.15	-88.47	6.77	427.6	317.8	379	-36.37	0.134	-61.2	2021.0	-0.0202
inner	E5	BINDING	A_EV_CAL	SECTIME	SECTIME_0.6	5	-46.73	7.71	-74.88	-18.58	307.6	255.8	379	-57.36	0.212	-18.92	2021.0	-0.0231
inner	E5	BINDING	A_EV_CAL	SECTIME_RE	SECTIME_RE_0.05	5	7.88	18.33	-95.03	110.79	708.4	378.6	379	4.15	0.082	-22.01	2021.0	0.0039
inner	E5	BINDING	A_EV_CAL	SECTIME_RE	SECTIME_RE_0.1	5	-23.27	19.32	-121.01	74.47	689.6	378.2	379	-12.83	0.091	-76.29	2021.0	-0.0115
inner	E5	BINDING	A_EV_CAL	SECTIME_RE	SECTIME_RE_0.15	5	0.11	27.87	-90.02	90.23	671.6	375.6	379	0.02	0.094	-74.64	2021.0	0.0001
inner	E5	BINDING	A_EV_CAL	SECTIME_RE	SECTIME_RE_0.25	5	-19.11	16.12	-94.89	56.67	583.2	360.2	379	-12.42	0.089	-49.36	2021.0	-0.0095
inner	E5	BINDING	A_EV_CAL	SECTIME_RE	SECTIME_RE_0.4	5	-41.06	14.41	-88.64	6.53	429.8	317.8	379	-36.34	0.134	-24.86	2021.0	-0.0203
inner	E5	BINDING	A_EV_CAL	SECTIME_RE	SECTIME_RE_0.6	5	-46.92	7.76	-75.04	-18.81	309.2	255.8	379	-57.29	0.212	-12.06	2021.0	-0.0232
inner	E5	BINDING	A_EV_CAL	TAU_LEVEL	TAU_0.5	5	-22.79	50.84	-124.96	79.37	766.6	379.0	379	-11.57	0.085	-61.15	2021.0	-0.0113
inner	E5	BINDING	A_EV_CAL	TAU_LEVEL	TAU_0.7	5	-3.34	46.44	-108.42	101.75	723.8	377.0	379	-1.54	0.088	-48.65	2021.0	-0.0017
inner	E5	BINDING	A_EV_CAL	TAU_LEVEL	TAU_0.8	5	34.71	48.64	-65.41	134.83	665.2	373.0	379	19.51	0.097	-40.99	2021.0	0.0172
inner	E5	BINDING	A_EV_CAL	TAU_LEVEL	TAU_0.9	5	-8.5	9.21	-98.96	81.95	470.6	332.4	379	-6.93	0.134	-38.55	2021.0	-0.0042
inner	E5	BINDING	A_EV_CAL	TAU_LEVEL	TAU_0.95	5	17.08	37.74	-62.48	96.64	311.8	253.2	379	21.43	0.163	-50.15	2021.0	0.0085
inner	E5	BINDING	A_EV_CAL	TAU_LEVEL	TAU_0.975	5	17.7	16.7	-50.02	85.41	191.2	172.2	379	35.92	0.245	-57.76	2021.0	0.0088
inner	E5	BINDING	A_EV_CAL	TAU_LEVEL	TAU_0.99	5	20.98	16.67	-25.93	67.89	71.2	68.4	379	100.05	0.508	-36.93	2021.0	0.0104
inner	E5	BINDING	A_EV_RAW	CELLSOFAR	CELLSOFAR_0.8	5	3.12	27.18	-101.64	107.87	772.0	379.0	379	1.45	0.069	-54.99	2021.0	0.0015
inner	E5	BINDING	A_EV_RAW	CELLSOFAR	CELLSOFAR_0.9	5	9.67	24.58	-95.13	114.47	769.6	379.0	379	4.58	0.073	-105.59	2021.0	0.0048
inner	E5	BINDING	A_EV_RAW	CELLSOFAR	CELLSOFAR_0.95	5	20.49	31.22	-83.66	124.65	763.6	379.0	379	10.08	0.079	-68.52	2021.0	0.0101
inner	E5	BINDING	A_EV_RAW	CELLSOFAR	CELLSOFAR_0.99	5	25.97	32.96	-77.99	129.93	752.2	379.0	379	12.81	0.082	-65.22	2021.0	0.0128
inner	E5	BINDING	A_EV_RAW	DAYSOFAR	DAYSOFAR_0.5	5	46.12	21.09	-63.31	155.54	769.4	379.0	379	22.72	0.077	-32.61	2021.0	0.0228
inner	E5	BINDING	A_EV_RAW	DAYSOFAR	DAYSOFAR_0.7	5	45.93	30.66	-61.47	153.33	764.6	379.0	379	22.67	0.078	-20.63	2021.0	0.0227
inner	E5	BINDING	A_EV_RAW	DAYSOFAR	DAYSOFAR_0.9	5	39.23	40.99	-63.01	141.48	731.8	378.8	379	19.94	0.08	-47.47	2021.0	0.0194
inner	E5	BINDING	A_EV_RAW	FIRST	FIRST_3	5	-75.04	0.0	-170.81	20.72	777.0	379.0	379	-36.6	0.084	-75.04	2021.0	-0.0371
inner	E5	BINDING	A_EV_RAW	OCC_LEVEL	OCCUPANCY_0.5	5	11.84	17.85	-66.3	89.99	367.2	312.0	379	12.24	0.151	-41.43	2021.0	0.0059
inner	E5	BINDING	A_EV_RAW	OCC_LEVEL	OCCUPANCY_1	5	-9.17	25.87	-88.53	70.2	392.2	325.2	379	-9.08	0.15	-57.91	2021.0	-0.0045
inner	E5	BINDING	A_EV_RAW	OCC_LEVEL	OCCUPANCY_2	5	10.29	5.55	-72.0	92.58	438.8	336.2	379	8.83	0.131	-80.07	2021.0	0.0051
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.05_0.3	5	-15.96	29.05	-119.3	87.39	761.4	379.0	379	-7.98	0.078	-72.06	2021.0	-0.0079
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.05_0.5	5	-19.97	33.24	-121.26	81.31	761.0	379.0	379	-10.04	0.079	-81.44	2021.0	-0.0099
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.05_0.65	5	-9.6	34.34	-111.67	92.48	758.8	379.0	379	-4.97	0.078	-101.95	2021.0	-0.0047
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.05_0.75	5	-14.88	33.75	-116.47	86.72	756.8	379.0	379	-7.57	0.079	-86.2	2021.0	-0.0074
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.05_0.9	5	-13.31	27.77	-114.37	87.74	749.8	379.0	379	-6.79	0.079	-80.2	2021.0	-0.0066
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.15_0.3	5	-31.47	49.87	-126.98	64.04	774.2	379.0	379	-15.77	0.086	-74.03	2021.0	-0.0156
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.15_0.5	5	-34.08	56.19	-127.22	59.06	774.6	379.0	379	-17.12	0.087	-94.83	2021.0	-0.0169
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.15_0.65	5	-32.02	56.86	-125.9	61.86	768.6	379.0	379	-16.23	0.088	-101.81	2021.0	-0.0158
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.15_0.75	5	-25.7	59.81	-119.41	68.02	762.2	378.8	379	-13.14	0.087	-59.1	2021.0	-0.0127
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.15_0.9	5	-27.95	45.3	-117.64	61.74	743.6	378.8	379	-14.3	0.088	30.39	2021.0	-0.0138
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.1_0.3	5	-34.15	45.69	-134.86	66.56	764.6	379.0	379	-17.23	0.081	-56.72	2021.0	-0.0169
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.1_0.5	5	-37.01	46.44	-137.74	63.73	764.6	379.0	379	-18.58	0.082	-59.92	2021.0	-0.0183
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.1_0.65	5	-34.82	48.5	-135.49	65.86	760.2	379.0	379	-17.65	0.084	-67.13	2021.0	-0.0172
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.1_0.75	5	-37.28	44.81	-138.35	63.78	756.4	379.0	379	-18.92	0.084	-83.05	2021.0	-0.0184
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.1_0.9	5	-36.46	41.74	-136.86	63.94	742.0	379.0	379	-18.77	0.087	-54.6	2021.0	-0.018
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.25_0.3	5	-29.22	20.9	-112.14	53.69	792.2	379.0	379	-14.07	0.07	-51.57	2021.0	-0.0145
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.25_0.5	5	-30.06	21.83	-113.81	53.7	787.2	379.0	379	-14.6	0.071	-47.5	2021.0	-0.0149
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.25_0.65	5	-33.01	9.49	-116.08	50.05	773.0	378.8	379	-16.21	0.074	-46.79	2021.0	-0.0163
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.25_0.75	5	-23.8	11.65	-106.16	58.55	754.4	378.6	379	-11.96	0.075	-31.4	2021.0	-0.0118
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.25_0.9	5	-28.95	14.58	-108.91	51.02	708.6	376.4	379	-15.56	0.08	-33.6	2021.0	-0.0143
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.2_0.3	5	14.34	44.76	-79.92	108.59	798.4	379.0	379	6.62	0.079	-64.58	2021.0	0.0071
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.2_0.5	5	9.76	36.74	-81.6	101.11	792.8	379.0	379	4.5	0.079	-68.25	2021.0	0.0048
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.2_0.65	5	3.01	43.12	-88.02	94.03	783.2	378.8	379	1.28	0.081	-32.36	2021.0	0.0015
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.2_0.75	5	0.82	34.09	-89.0	90.64	770.6	378.6	379	0.29	0.081	-43.03	2021.0	0.0004
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.2_0.9	5	-5.32	28.0	-91.55	80.91	742.2	378.2	379	-2.79	0.082	-57.71	2021.0	-0.0026
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.35_0.3	5	-34.27	31.1	-111.45	42.91	804.2	378.4	379	-16.22	0.075	-47.48	2021.0	-0.017
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.35_0.5	5	-35.19	33.54	-110.44	40.06	793.0	378.2	379	-17.05	0.077	-87.61	2021.0	-0.0174
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.35_0.65	5	-29.96	17.38	-102.59	42.67	757.8	377.6	379	-15.09	0.08	-36.51	2021.0	-0.0148
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.35_0.75	5	-34.88	17.0	-106.26	36.49	721.2	376.4	379	-18.34	0.085	-75.96	2021.0	-0.0173
inner	E5	BINDING	A_EV_RAW	SECDECL	SECDECL_0.35_0.9	5	-40.46	24.15	-107.3	26.39	642.8	369.8	379	-23.97	0.096	-56.48	2021.0	-0.02
inner	E5	BINDING	A_EV_RAW	SECNHAT	SECNHAT_0.05	5	-16.73	20.08	-115.0	81.54	729.2	378.4	379	-8.73	0.089	-46.7	2021.0	-0.0083
inner	E5	BINDING	A_EV_RAW	SECNHAT	SECNHAT_0.1	5	-17.97	34.51	-112.92	76.98	707.6	376.2	379	-9.67	0.092	-69.31	2021.0	-0.0089
inner	E5	BINDING	A_EV_RAW	SECNHAT	SECNHAT_0.15	5	-12.89	14.11	-102.74	76.95	664.4	372.6	379	-7.41	0.09	-39.46	2021.0	-0.0064
inner	E5	BINDING	A_EV_RAW	SECNHAT	SECNHAT_0.25	5	-24.09	19.68	-102.65	54.48	584.4	360.4	379	-15.59	0.1	-44.92	2021.0	-0.0119
inner	E5	BINDING	A_EV_RAW	SECNHAT	SECNHAT_0.4	5	-35.32	25.54	-102.28	31.64	479.6	325.4	379	-28.22	0.124	-32.32	2021.0	-0.0175
inner	E5	BINDING	A_EV_RAW	SECNHAT	SECNHAT_0.6	5	-21.97	10.39	-76.84	32.9	331.8	253.8	379	-25.11	0.177	-29.38	2021.0	-0.0109
inner	E5	BINDING	A_EV_RAW	SECTIME	SECTIME_0.05	5	-16.97	35.65	-119.08	85.13	733.0	379.0	379	-8.92	0.081	-67.11	2021.0	-0.0084
inner	E5	BINDING	A_EV_RAW	SECTIME	SECTIME_0.1	5	-32.68	45.98	-133.26	67.9	718.6	379.0	379	-17.53	0.088	-55.9	2021.0	-0.0162
inner	E5	BINDING	A_EV_RAW	SECTIME	SECTIME_0.15	5	-18.44	42.07	-110.86	73.99	704.8	378.4	379	-10.07	0.093	-75.1	2021.0	-0.0091
inner	E5	BINDING	A_EV_RAW	SECTIME	SECTIME_0.25	5	-27.25	17.53	-104.8	50.3	637.8	371.0	379	-16.39	0.086	-38.15	2021.0	-0.0135
inner	E5	BINDING	A_EV_RAW	SECTIME	SECTIME_0.4	5	-46.14	14.7	-98.53	6.25	494.8	343.4	379	-35.36	0.112	-54.23	2021.0	-0.0228
inner	E5	BINDING	A_EV_RAW	SECTIME	SECTIME_0.6	5	-50.19	16.18	-84.46	-15.91	369.6	291.8	379	-51.27	0.18	-14.67	2021.0	-0.0248
inner	E5	BINDING	A_EV_RAW	SECTIME_RE	SECTIME_RE_0.05	5	-17.05	35.58	-119.15	85.06	733.6	379.0	379	-8.96	0.081	-33.56	2021.0	-0.0084
inner	E5	BINDING	A_EV_RAW	SECTIME_RE	SECTIME_RE_0.1	5	-32.75	45.97	-133.33	67.83	719.2	379.0	379	-17.56	0.088	-86.39	2021.0	-0.0162
inner	E5	BINDING	A_EV_RAW	SECTIME_RE	SECTIME_RE_0.15	5	-18.49	42.13	-110.91	73.93	705.0	378.4	379	-10.09	0.093	-51.75	2021.0	-0.0092
inner	E5	BINDING	A_EV_RAW	SECTIME_RE	SECTIME_RE_0.25	5	-27.28	17.53	-104.83	50.28	638.4	371.0	379	-16.39	0.086	-46.8	2021.0	-0.0135
inner	E5	BINDING	A_EV_RAW	SECTIME_RE	SECTIME_RE_0.4	5	-46.65	14.67	-98.97	5.67	496.8	343.4	379	-35.61	0.112	-22.95	2021.0	-0.0231
inner	E5	BINDING	A_EV_RAW	SECTIME_RE	SECTIME_RE_0.6	5	-50.73	16.18	-85.03	-16.42	371.6	291.8	379	-51.53	0.179	-20.52	2021.0	-0.0251
inner	E5	BINDING	A_EV_RAW	TAU_LEVEL	TAU_0.5	5	-11.56	54.29	-115.01	91.9	769.4	379.0	379	-5.8	0.084	-53.52	2021.0	-0.0057
inner	E5	BINDING	A_EV_RAW	TAU_LEVEL	TAU_0.7	5	22.55	32.34	-83.36	128.46	716.2	376.8	379	11.97	0.089	-53.48	2021.0	0.0112
inner	E5	BINDING	A_EV_RAW	TAU_LEVEL	TAU_0.8	5	29.4	39.03	-69.61	128.42	629.2	369.8	379	18.26	0.102	-38.16	2021.0	0.0145
inner	E5	BINDING	A_EV_RAW	TAU_LEVEL	TAU_0.9	5	-9.94	23.55	-98.64	78.77	453.4	328.4	379	-9.2	0.138	-55.14	2021.0	-0.0049
inner	E5	BINDING	A_EV_RAW	TAU_LEVEL	TAU_0.95	5	9.05	30.48	-69.78	87.88	299.0	245.2	379	12.31	0.166	-65.23	2021.0	0.0045
inner	E5	BINDING	A_EV_RAW	TAU_LEVEL	TAU_0.975	5	20.98	20.74	-45.9	87.86	176.8	160.8	379	48.14	0.255	-53.87	2021.0	0.0104
inner	E5	BINDING	A_EV_RAW	TAU_LEVEL	TAU_0.99	5	21.26	18.46	-19.78	62.31	55.0	52.8	379	131.7	0.592	-40.9	2021.0	0.0105
inner	E5	BINDING	A_PBAR_CAL	CELLSOFAR	CELLSOFAR_0.8	5	1.75	44.27	-105.27	108.78	705.8	378.2	379	0.4	0.085	-53.77	2021.0	0.0009
inner	E5	BINDING	A_PBAR_CAL	CELLSOFAR	CELLSOFAR_0.9	5	14.15	28.06	-86.48	114.79	636.6	376.2	379	8.11	0.085	-43.15	2021.0	0.007
inner	E5	BINDING	A_PBAR_CAL	CELLSOFAR	CELLSOFAR_0.95	5	17.72	31.18	-83.96	119.41	580.2	371.0	379	11.11	0.091	-87.11	2021.0	0.0088
inner	E5	BINDING	A_PBAR_CAL	CELLSOFAR	CELLSOFAR_0.99	5	20.07	37.87	-75.72	115.86	538.6	360.8	379	13.54	0.097	-51.62	2021.0	0.0099
inner	E5	BINDING	A_PBAR_CAL	DAYSOFAR	DAYSOFAR_0.5	5	-20.44	13.27	-121.76	80.89	775.8	379.0	379	-10.01	0.095	-0.23	2021.0	-0.0101
inner	E5	BINDING	A_PBAR_CAL	DAYSOFAR	DAYSOFAR_0.7	5	-7.61	10.99	-104.96	89.74	747.4	379.0	379	-3.91	0.094	-35.48	2021.0	-0.0038
inner	E5	BINDING	A_PBAR_CAL	DAYSOFAR	DAYSOFAR_0.9	5	-14.59	33.03	-122.16	92.98	614.6	378.8	379	-9.42	0.11	-58.67	2021.0	-0.0072
inner	E5	BINDING	A_PBAR_CAL	FIRST	FIRST_3	5	-75.04	0.0	-170.81	20.72	777.0	379.0	379	-36.6	0.084	-75.04	2021.0	-0.0371
inner	E5	BINDING	A_PBAR_CAL	OCC_LEVEL	OCCUPANCY_0.5	5	8.4	9.49	-89.71	106.51	424.8	358.8	379	7.43	0.14	-24.88	2021.0	0.0042
inner	E5	BINDING	A_PBAR_CAL	OCC_LEVEL	OCCUPANCY_1	5	-12.23	22.69	-113.45	89.0	459.2	368.8	379	-10.2	0.138	-33.83	2021.0	-0.006
inner	E5	BINDING	A_PBAR_CAL	OCC_LEVEL	OCCUPANCY_2	5	29.39	17.04	-79.27	138.04	510.8	376.6	379	21.82	0.114	-50.03	2021.0	0.0145
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.3	5	4.37	47.28	-96.73	105.47	757.6	379.0	379	1.87	0.077	-43.15	2021.0	0.0022
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.5	5	10.0	34.06	-93.72	113.71	718.6	378.4	379	4.99	0.082	-87.62	2021.0	0.0049
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.65	5	12.06	31.14	-92.1	116.22	666.6	377.2	379	6.57	0.084	-96.23	2021.0	0.006
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.75	5	16.08	32.55	-91.62	123.78	636.8	375.0	379	9.32	0.085	-112.1	2021.0	0.008
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.9	5	11.84	32.09	-92.5	116.19	579.8	368.0	379	7.21	0.09	-86.08	2021.0	0.0059
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.3	5	25.4	16.48	-70.05	120.85	750.0	379.0	379	12.84	0.087	-57.89	2021.0	0.0126
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.5	5	-9.61	15.24	-100.11	80.89	649.2	374.4	379	-5.71	0.096	-65.48	2021.0	-0.0048
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.65	5	-15.83	20.71	-102.77	71.11	548.0	359.2	379	-11.18	0.107	-49.86	2021.0	-0.0078
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.75	5	-11.36	20.8	-96.48	73.76	474.6	333.2	379	-9.12	0.116	-33.67	2021.0	-0.0056
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.9	5	-13.48	21.41	-93.02	66.05	370.8	285.6	379	-13.69	0.136	-67.63	2021.0	-0.0067
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.3	5	16.55	26.49	-89.46	122.57	754.8	379.0	379	8.22	0.075	-96.89	2021.0	0.0082
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.5	5	-13.63	37.56	-114.48	87.21	685.0	377.0	379	-7.81	0.086	-108.29	2021.0	-0.0067
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.65	5	11.14	36.98	-93.51	115.78	616.2	373.8	379	6.41	0.091	-57.29	2021.0	0.0055
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.75	5	18.32	23.64	-86.39	123.04	562.2	365.0	379	12.1	0.096	-48.78	2021.0	0.0091
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.9	5	22.92	30.14	-80.81	126.65	492.4	344.2	379	17.15	0.106	-44.7	2021.0	0.0113
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.3	5	-8.54	15.55	-85.94	68.87	717.8	378.2	379	-4.5	0.09	-12.88	2021.0	-0.0042
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.5	5	-52.54	14.88	-120.52	15.44	551.6	356.2	379	-35.97	0.109	-39.94	2021.0	-0.026
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.65	5	-40.79	15.39	-99.86	18.28	373.8	290.6	379	-41.32	0.126	-32.41	2021.0	-0.0202
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.75	5	-22.04	8.81	-77.63	33.56	265.2	222.4	379	-31.53	0.17	-61.03	2021.0	-0.0109
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.9	5	-0.64	9.83	-51.02	49.73	150.0	135.4	379	-0.99	0.26	-38.67	2021.0	-0.0003
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.3	5	19.49	27.98	-68.07	107.05	732.8	378.6	379	9.85	0.09	-68.83	2021.0	0.0096
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.5	5	-1.23	24.39	-85.57	83.11	606.6	368.6	379	-0.97	0.102	-34.52	2021.0	-0.0006
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.65	5	-2.79	20.46	-80.31	74.73	456.8	330.0	379	-2.65	0.119	-13.85	2021.0	-0.0014
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.75	5	17.29	21.84	-56.73	91.31	368.6	282.4	379	17.59	0.133	-42.62	2021.0	0.0086
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.9	5	15.81	24.59	-52.8	84.42	251.2	213.8	379	22.81	0.18	-33.44	2021.0	0.0078
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.3	5	-43.8	10.41	-102.27	14.66	687.0	376.0	379	-24.19	0.096	-21.58	2021.0	-0.0217
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.5	5	-56.45	6.54	-108.12	-4.78	476.0	327.2	379	-45.0	0.124	-36.08	2021.0	-0.0279
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.65	5	-36.51	7.73	-77.27	4.26	260.6	211.8	379	-53.01	0.185	-37.15	2021.0	-0.0181
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.75	5	-11.52	8.01	-48.83	25.79	155.8	140.0	379	-28.02	0.229	-54.08	2021.0	-0.0057
inner	E5	BINDING	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.9	5	14.1	5.4	-17.75	45.94	62.6	61.0	379	85.53	0.425	-45.84	2021.0	0.007
inner	E5	BINDING	A_PBAR_CAL	SECNHAT	SECNHAT_0.05	5	0.91	10.33	-88.32	90.14	417.4	316.6	379	0.92	0.126	-33.9	2021.0	0.0004
inner	E5	BINDING	A_PBAR_CAL	SECNHAT	SECNHAT_0.1	5	-18.0	26.45	-89.59	53.6	278.6	226.4	379	-24.19	0.177	-43.05	2021.0	-0.0089
inner	E5	BINDING	A_PBAR_CAL	SECNHAT	SECNHAT_0.15	5	-10.49	15.66	-73.14	52.15	176.4	151.2	379	-21.24	0.255	-25.14	2021.0	-0.0052
inner	E5	BINDING	A_PBAR_CAL	SECNHAT	SECNHAT_0.25	5	-5.86	15.22	-43.43	31.71	71.6	66.8	379	-24.68	0.421	-27.3	2021.0	-0.0029
inner	E5	BINDING	A_PBAR_CAL	SECNHAT	SECNHAT_0.4	5	2.25	3.74	-16.93	21.44	25.0	25.0	379	31.49	0.703	-39.6	2021.0	0.0011
